trial,p,M,C,nguesses,prob
12,0.9,16,2,1,0.996
13,0.9,16,2,1,0.999
14,0.9,16,2,1,0.999
15,0.9,16,2,1,0.999
16,0.9,16,2,1,0.999
17,0.9,16,2,1,1
18,0.9,16,2,1,1
19,0.9,16,2,1,1
20,0.9,16,2,1,1
21,0.9,16,2,1,1
22,0.9,16,2,1,1
23,0.9,16,2,1,1
24,0.9,16,2,1,1
25,0.9,16,2,1,1
26,0.9,16,2,1,1
27,0.9,16,2,1,1
28,0.9,16,2,1,1
29,0.9,16,2,1,1
30,0.9,16,2,1,1
31,0.9,16,2,1,1
32,0.9,16,2,1,1
33,0.9,16,2,1,1
34,0.9,16,2,1,1
35,0.9,16,2,1,1
36,0.9,16,2,1,1
37,0.9,16,2,1,1
38,0.9,16,2,1,1
39,0.9,16,2,1,1
40,0.9,16,2,1,1
41,0.9,16,2,1,1
42,0.9,16,2,1,1
43,0.9,16,2,1,1
44,0.9,16,2,1,1
45,0.9,16,2,1,1
46,0.9,16,2,1,1
47,0.9,16,2,1,1
48,0.9,16,2,1,1
49,0.9,16,2,1,1
50,0.9,16,2,1,1
51,0.9,16,2,1,1
52,0.9,16,2,1,1
53,0.9,16,2,1,1
54,0.9,16,2,1,1
55,0.9,16,2,1,1
56,0.9,16,2,1,1
57,0.9,16,2,1,1
58,0.9,16,2,1,1
59,0.9,16,2,1,1
60,0.9,16,2,1,1
61,0.9,16,2,1,1
62,0.9,16,2,1,1
63,0.9,16,2,1,1
64,0.9,16,2,1,1
65,0.9,16,2,1,1
66,0.9,16,2,1,1
67,0.9,16,2,1,1
68,0.9,16,2,1,1
69,0.9,16,2,1,1
70,0.9,16,2,1,1
71,0.9,16,2,1,1
72,0.9,16,2,1,1
73,0.9,16,2,1,1
74,0.9,16,2,1,1
75,0.9,16,2,1,1
76,0.9,16,2,1,1
77,0.9,16,2,1,1
78,0.9,16,2,1,1
79,0.9,16,2,1,1
80,0.9,16,2,1,1
81,0.9,16,2,1,1
82,0.9,16,2,1,1
83,0.9,16,2,1,1
84,0.9,16,2,1,1
85,0.9,16,2,1,1
86,0.9,16,2,1,1
87,0.9,16,2,1,1
88,0.9,16,2,1,1
89,0.9,16,2,1,1
90,0.9,16,2,1,1
91,0.9,16,2,1,1
92,0.9,16,2,1,1
93,0.9,16,2,1,1
94,0.9,16,2,1,1
95,0.9,16,2,1,1
96,0.9,16,2,1,1
97,0.9,16,2,1,1
98,0.9,16,2,1,1
99,0.9,16,2,1,1
100,0.9,16,2,1,1
1,0.1,16,2,2,0
2,0.1,16,2,2,0.082
3,0.1,16,2,2,0.176
4,0.1,16,2,2,0.243
5,0.1,16,2,2,0.305
6,0.1,16,2,2,0.384
7,0.1,16,2,2,0.452
8,0.1,16,2,2,0.507
9,0.1,16,2,2,0.552
10,0.1,16,2,2,0.599
11,0.1,16,2,2,0.639
12,0.1,16,2,2,0.671
13,0.1,16,2,2,0.7030000000000001
14,0.1,16,2,2,0.737
15,0.1,16,2,2,0.766
16,0.1,16,2,2,0.79
17,0.1,16,2,2,0.81
18,0.1,16,2,2,0.8310000000000001
19,0.1,16,2,2,0.847
20,0.1,16,2,2,0.862
21,0.1,16,2,2,0.876
22,0.1,16,2,2,0.885
23,0.1,16,2,2,0.897
24,0.1,16,2,2,0.908
25,0.1,16,2,2,0.92
26,0.1,16,2,2,0.928
27,0.1,16,2,2,0.933
28,0.1,16,2,2,0.9410000000000001
29,0.1,16,2,2,0.9500000000000001
30,0.1,16,2,2,0.9540000000000001
31,0.1,16,2,2,0.9550000000000001
32,0.1,16,2,2,0.96
33,0.1,16,2,2,0.963
34,0.1,16,2,2,0.969
35,0.1,16,2,2,0.972
36,0.1,16,2,2,0.973
37,0.1,16,2,2,0.975
38,0.1,16,2,2,0.98
39,0.1,16,2,2,0.983
40,0.1,16,2,2,0.986
41,0.1,16,2,2,0.989
42,0.1,16,2,2,0.99
43,0.1,16,2,2,0.991
44,0.1,16,2,2,0.993
45,0.1,16,2,2,0.994
46,0.1,16,2,2,0.995
47,0.1,16,2,2,0.995
48,0.1,16,2,2,0.996
49,0.1,16,2,2,0.997
50,0.1,16,2,2,0.997
51,0.1,16,2,2,0.997
52,0.1,16,2,2,0.997
53,0.1,16,2,2,0.997
54,0.1,16,2,2,0.997
55,0.1,16,2,2,0.997
56,0.1,16,2,2,0.997
57,0.1,16,2,2,0.997
58,0.1,16,2,2,0.997
59,0.1,16,2,2,0.998
60,0.1,16,2,2,0.999
61,0.1,16,2,2,0.999
62,0.1,16,2,2,0.999
63,0.1,16,2,2,0.999
64,0.1,16,2,2,0.999
65,0.1,16,2,2,0.999
66,0.1,16,2,2,0.999
67,0.1,16,2,2,0.999
68,0.1,16,2,2,0.999
69,0.1,16,2,2,0.999
70,0.1,16,2,2,1
71,0.1,16,2,2,1
72,0.1,16,2,2,1
73,0.1,16,2,2,1
74,0.1,16,2,2,1
75,0.1,16,2,2,1
76,0.1,16,2,2,1
77,0.1,16,2,2,1
78,0.1,16,2,2,1
79,0.1,16,2,2,1
80,0.1,16,2,2,1
81,0.1,16,2,2,1
82,0.1,16,2,2,1
83,0.1,16,2,2,1
84,0.1,16,2,2,1
85,0.1,16,2,2,1
86,0.1,16,2,2,1
87,0.1,16,2,2,1
88,0.1,16,2,2,1
89,0.1,16,2,2,1
90,0.1,16,2,2,1
91,0.1,16,2,2,1
92,0.1,16,2,2,1
93,0.1,16,2,2,1
94,0.1,16,2,2,1
95,0.1,16,2,2,1
96,0.1,16,2,2,1
97,0.1,16,2,2,1
98,0.1,16,2,2,1
99,0.1,16,2,2,1
100,0.1,16,2,2,1
1,0.3,16,2,2,0
2,0.3,16,2,2,0.208
3,0.3,16,2,2,0.45299999999999996
4,0.3,16,2,2,0.611
5,0.3,16,2,2,0.728
6,0.3,16,2,2,0.806
7,0.3,16,2,2,0.869
8,0.3,16,2,2,0.911
9,0.3,16,2,2,0.931
10,0.3,16,2,2,0.95
11,0.3,16,2,2,0.967
12,0.3,16,2,2,0.973
13,0.3,16,2,2,0.979
14,0.3,16,2,2,0.986
15,0.3,16,2,2,0.992
16,0.3,16,2,2,0.995
17,0.3,16,2,2,0.995
18,0.3,16,2,2,0.996
19,0.3,16,2,2,0.997
20,0.3,16,2,2,0.999
21,0.3,16,2,2,0.999
22,0.3,16,2,2,0.999
23,0.3,16,2,2,0.999
24,0.3,16,2,2,0.999
25,0.3,16,2,2,0.999
26,0.3,16,2,2,1
27,0.3,16,2,2,1
28,0.3,16,2,2,1
29,0.3,16,2,2,1
30,0.3,16,2,2,1
31,0.3,16,2,2,1
32,0.3,16,2,2,1
33,0.3,16,2,2,1
34,0.3,16,2,2,1
35,0.3,16,2,2,1
36,0.3,16,2,2,1
37,0.3,16,2,2,1
38,0.3,16,2,2,1
39,0.3,16,2,2,1
40,0.3,16,2,2,1
41,0.3,16,2,2,1
42,0.3,16,2,2,1
43,0.3,16,2,2,1
44,0.3,16,2,2,1
45,0.3,16,2,2,1
46,0.3,16,2,2,1
47,0.3,16,2,2,1
48,0.3,16,2,2,1
49,0.3,16,2,2,1
50,0.3,16,2,2,1
51,0.3,16,2,2,1
52,0.3,16,2,2,1
53,0.3,16,2,2,1
54,0.3,16,2,2,1
55,0.3,16,2,2,1
56,0.3,16,2,2,1
57,0.3,16,2,2,1
58,0.3,16,2,2,1
59,0.3,16,2,2,1
60,0.3,16,2,2,1
61,0.3,16,2,2,1
62,0.3,16,2,2,1
63,0.3,16,2,2,1
64,0.3,16,2,2,1
65,0.3,16,2,2,1
66,0.3,16,2,2,1
67,0.3,16,2,2,1
68,0.3,16,2,2,1
69,0.3,16,2,2,1
70,0.3,16,2,2,1
71,0.3,16,2,2,1
72,0.3,16,2,2,1
73,0.3,16,2,2,1
74,0.3,16,2,2,1
75,0.3,16,2,2,1
76,0.3,16,2,2,1
77,0.3,16,2,2,1
78,0.3,16,2,2,1
79,0.3,16,2,2,1
80,0.3,16,2,2,1
81,0.3,16,2,2,1
82,0.3,16,2,2,1
83,0.3,16,2,2,1
84,0.3,16,2,2,1
85,0.3,16,2,2,1
86,0.3,16,2,2,1
87,0.3,16,2,2,1
88,0.3,16,2,2,1
89,0.3,16,2,2,1
90,0.3,16,2,2,1
91,0.3,16,2,2,1
92,0.3,16,2,2,1
93,0.3,16,2,2,1
94,0.3,16,2,2,1
95,0.3,16,2,2,1
96,0.3,16,2,2,1
97,0.3,16,2,2,1
98,0.3,16,2,2,1
99,0.3,16,2,2,1
100,0.3,16,2,2,1
1,0.5,16,2,2,0
2,0.5,16,2,2,0.267
3,0.5,16,2,2,0.609
4,0.5,16,2,2,0.802
5,0.5,16,2,2,0.908
6,0.5,16,2,2,0.9520000000000001
7,0.5,16,2,2,0.9730000000000001
8,0.5,16,2,2,0.988
9,0.5,16,2,2,0.995
10,0.5,16,2,2,0.997
11,0.5,16,2,2,1
12,0.5,16,2,2,1
13,0.5,16,2,2,1
14,0.5,16,2,2,1
15,0.5,16,2,2,1
16,0.5,16,2,2,1
17,0.5,16,2,2,1
18,0.5,16,2,2,1
19,0.5,16,2,2,1
20,0.5,16,2,2,1
21,0.5,16,2,2,1
22,0.5,16,2,2,1
23,0.5,16,2,2,1
24,0.5,16,2,2,1
25,0.5,16,2,2,1
26,0.5,16,2,2,1
27,0.5,16,2,2,1
28,0.5,16,2,2,1
29,0.5,16,2,2,1
30,0.5,16,2,2,1
31,0.5,16,2,2,1
32,0.5,16,2,2,1
33,0.5,16,2,2,1
34,0.5,16,2,2,1
35,0.5,16,2,2,1
36,0.5,16,2,2,1
37,0.5,16,2,2,1
38,0.5,16,2,2,1
39,0.5,16,2,2,1
40,0.5,16,2,2,1
41,0.5,16,2,2,1
42,0.5,16,2,2,1
43,0.5,16,2,2,1
44,0.5,16,2,2,1
45,0.5,16,2,2,1
46,0.5,16,2,2,1
47,0.5,16,2,2,1
48,0.5,16,2,2,1
49,0.5,16,2,2,1
50,0.5,16,2,2,1
51,0.5,16,2,2,1
52,0.5,16,2,2,1
53,0.5,16,2,2,1
54,0.5,16,2,2,1
55,0.5,16,2,2,1
56,0.5,16,2,2,1
57,0.5,16,2,2,1
58,0.5,16,2,2,1
59,0.5,16,2,2,1
60,0.5,16,2,2,1
61,0.5,16,2,2,1
62,0.5,16,2,2,1
63,0.5,16,2,2,1
64,0.5,16,2,2,1
65,0.5,16,2,2,1
66,0.5,16,2,2,1
67,0.5,16,2,2,1
68,0.5,16,2,2,1
69,0.5,16,2,2,1
70,0.5,16,2,2,1
71,0.5,16,2,2,1
72,0.5,16,2,2,1
73,0.5,16,2,2,1
74,0.5,16,2,2,1
75,0.5,16,2,2,1
76,0.5,16,2,2,1
77,0.5,16,2,2,1
78,0.5,16,2,2,1
79,0.5,16,2,2,1
80,0.5,16,2,2,1
81,0.5,16,2,2,1
82,0.5,16,2,2,1
83,0.5,16,2,2,1
84,0.5,16,2,2,1
85,0.5,16,2,2,1
86,0.5,16,2,2,1
87,0.5,16,2,2,1
88,0.5,16,2,2,1
89,0.5,16,2,2,1
90,0.5,16,2,2,1
91,0.5,16,2,2,1
92,0.5,16,2,2,1
93,0.5,16,2,2,1
94,0.5,16,2,2,1
95,0.5,16,2,2,1
96,0.5,16,2,2,1
97,0.5,16,2,2,1
98,0.5,16,2,2,1
99,0.5,16,2,2,1
100,0.5,16,2,2,1
1,0.7,16,2,2,0
2,0.7,16,2,2,0.211
3,0.7,16,2,2,0.717
4,0.7,16,2,2,0.902
5,0.7,16,2,2,0.962
6,0.7,16,2,2,0.99
7,0.7,16,2,2,0.996
8,0.7,16,2,2,0.999
9,0.7,16,2,2,0.999
10,0.7,16,2,2,1
11,0.7,16,2,2,1
12,0.7,16,2,2,1
13,0.7,16,2,2,1
14,0.7,16,2,2,1
15,0.7,16,2,2,1
16,0.7,16,2,2,1
17,0.7,16,2,2,1
18,0.7,16,2,2,1
19,0.7,16,2,2,1
20,0.7,16,2,2,1
21,0.7,16,2,2,1
22,0.7,16,2,2,1
23,0.7,16,2,2,1
24,0.7,16,2,2,1
25,0.7,16,2,2,1
26,0.7,16,2,2,1
27,0.7,16,2,2,1
28,0.7,16,2,2,1
29,0.7,16,2,2,1
30,0.7,16,2,2,1
31,0.7,16,2,2,1
32,0.7,16,2,2,1
33,0.7,16,2,2,1
34,0.7,16,2,2,1
35,0.7,16,2,2,1
36,0.7,16,2,2,1
37,0.7,16,2,2,1
38,0.7,16,2,2,1
39,0.7,16,2,2,1
40,0.7,16,2,2,1
41,0.7,16,2,2,1
42,0.7,16,2,2,1
43,0.7,16,2,2,1
44,0.7,16,2,2,1
45,0.7,16,2,2,1
46,0.7,16,2,2,1
47,0.7,16,2,2,1
48,0.7,16,2,2,1
49,0.7,16,2,2,1
50,0.7,16,2,2,1
51,0.7,16,2,2,1
52,0.7,16,2,2,1
53,0.7,16,2,2,1
54,0.7,16,2,2,1
55,0.7,16,2,2,1
56,0.7,16,2,2,1
57,0.7,16,2,2,1
58,0.7,16,2,2,1
59,0.7,16,2,2,1
60,0.7,16,2,2,1
61,0.7,16,2,2,1
62,0.7,16,2,2,1
63,0.7,16,2,2,1
64,0.7,16,2,2,1
65,0.7,16,2,2,1
66,0.7,16,2,2,1
67,0.7,16,2,2,1
68,0.7,16,2,2,1
69,0.7,16,2,2,1
70,0.7,16,2,2,1
71,0.7,16,2,2,1
72,0.7,16,2,2,1
73,0.7,16,2,2,1
74,0.7,16,2,2,1
75,0.7,16,2,2,1
76,0.7,16,2,2,1
77,0.7,16,2,2,1
78,0.7,16,2,2,1
79,0.7,16,2,2,1
80,0.7,16,2,2,1
81,0.7,16,2,2,1
82,0.7,16,2,2,1
83,0.7,16,2,2,1
84,0.7,16,2,2,1
85,0.7,16,2,2,1
86,0.7,16,2,2,1
87,0.7,16,2,2,1
88,0.7,16,2,2,1
89,0.7,16,2,2,1
90,0.7,16,2,2,1
91,0.7,16,2,2,1
92,0.7,16,2,2,1
93,0.7,16,2,2,1
94,0.7,16,2,2,1
95,0.7,16,2,2,1
96,0.7,16,2,2,1
97,0.7,16,2,2,1
98,0.7,16,2,2,1
99,0.7,16,2,2,1
100,0.7,16,2,2,1
1,0.9,16,2,2,0
2,0.9,16,2,2,0.09
3,0.9,16,2,2,0.842
4,0.9,16,2,2,0.969
5,0.9,16,2,2,0.996
6,0.9,16,2,2,1
7,0.9,16,2,2,1
8,0.9,16,2,2,1
9,0.9,16,2,2,1
10,0.9,16,2,2,1
11,0.9,16,2,2,1
12,0.9,16,2,2,1
13,0.9,16,2,2,1
14,0.9,16,2,2,1
15,0.9,16,2,2,1
16,0.9,16,2,2,1
17,0.9,16,2,2,1
18,0.9,16,2,2,1
19,0.9,16,2,2,1
20,0.9,16,2,2,1
21,0.9,16,2,2,1
22,0.9,16,2,2,1
23,0.9,16,2,2,1
24,0.9,16,2,2,1
25,0.9,16,2,2,1
26,0.9,16,2,2,1
27,0.9,16,2,2,1
28,0.9,16,2,2,1
29,0.9,16,2,2,1
30,0.9,16,2,2,1
31,0.9,16,2,2,1
32,0.9,16,2,2,1
33,0.9,16,2,2,1
34,0.9,16,2,2,1
35,0.9,16,2,2,1
36,0.9,16,2,2,1
37,0.9,16,2,2,1
38,0.9,16,2,2,1
39,0.9,16,2,2,1
40,0.9,16,2,2,1
41,0.9,16,2,2,1
42,0.9,16,2,2,1
43,0.9,16,2,2,1
44,0.9,16,2,2,1
45,0.9,16,2,2,1
46,0.9,16,2,2,1
47,0.9,16,2,2,1
48,0.9,16,2,2,1
49,0.9,16,2,2,1
50,0.9,16,2,2,1
51,0.9,16,2,2,1
52,0.9,16,2,2,1
53,0.9,16,2,2,1
54,0.9,16,2,2,1
55,0.9,16,2,2,1
56,0.9,16,2,2,1
57,0.9,16,2,2,1
58,0.9,16,2,2,1
59,0.9,16,2,2,1
60,0.9,16,2,2,1
61,0.9,16,2,2,1
62,0.9,16,2,2,1
63,0.9,16,2,2,1
64,0.9,16,2,2,1
65,0.9,16,2,2,1
66,0.9,16,2,2,1
67,0.9,16,2,2,1
68,0.9,16,2,2,1
69,0.9,16,2,2,1
70,0.9,16,2,2,1
71,0.9,16,2,2,1
72,0.9,16,2,2,1
73,0.9,16,2,2,1
74,0.9,16,2,2,1
75,0.9,16,2,2,1
76,0.9,16,2,2,1
77,0.9,16,2,2,1
78,0.9,16,2,2,1
79,0.9,16,2,2,1
80,0.9,16,2,2,1
81,0.9,16,2,2,1
82,0.9,16,2,2,1
83,0.9,16,2,2,1
84,0.9,16,2,2,1
85,0.9,16,2,2,1
86,0.9,16,2,2,1
87,0.9,16,2,2,1
88,0.9,16,2,2,1
89,0.9,16,2,2,1
90,0.9,16,2,2,1
91,0.9,16,2,2,1
92,0.9,16,2,2,1
93,0.9,16,2,2,1
94,0.9,16,2,2,1
95,0.9,16,2,2,1
96,0.9,16,2,2,1
97,0.9,16,2,2,1
98,0.9,16,2,2,1
99,0.9,16,2,2,1
100,0.9,16,2,2,1
1,0.1,16,4,1,0
2,0.1,16,4,1,0.03165938864628821
3,0.1,16,4,1,0.05895196506550218
4,0.1,16,4,1,0.08951965065502183
5,0.1,16,4,1,0.11899563318777293
6,0.1,16,4,1,0.14410480349344978
7,0.1,16,4,1,0.16048034934497815
8,0.1,16,4,1,0.1834061135371179
9,0.1,16,4,1,0.20087336244541484
10,0.1,16,4,1,0.21615720524017468
11,0.1,16,4,1,0.2259825327510917
12,0.1,16,4,1,0.2423580786026201
13,0.1,16,4,1,0.26200873362445415
14,0.1,16,4,1,0.2794759825327511
15,0.1,16,4,1,0.30240174672489084
16,0.1,16,4,1,0.314410480349345
17,0.1,16,4,1,0.3318777292576419
18,0.1,16,4,1,0.3449781659388646
19,0.1,16,4,1,0.361353711790393
20,0.1,16,4,1,0.3777292576419214
21,0.1,16,4,1,0.39847161572052403
22,0.1,16,4,1,0.4093886462882096
23,0.1,16,4,1,0.43122270742358076
24,0.1,16,4,1,0.45414847161572053
25,0.1,16,4,1,0.4661572052401747
26,0.1,16,4,1,0.48253275109170307
27,0.1,16,4,1,0.49672489082969434
28,0.1,16,4,1,0.5152838427947598
29,0.1,16,4,1,0.5283842794759825
30,0.1,16,4,1,0.5458515283842795
31,0.1,16,4,1,0.5513100436681223
32,0.1,16,4,1,0.5655021834061136
33,0.1,16,4,1,0.5796943231441049
34,0.1,16,4,1,0.5960698689956332
35,0.1,16,4,1,0.6069868995633187
36,0.1,16,4,1,0.6168122270742358
37,0.1,16,4,1,0.6342794759825328
38,0.1,16,4,1,0.6473799126637555
39,0.1,16,4,1,0.6528384279475983
40,0.1,16,4,1,0.6615720524017468
41,0.1,16,4,1,0.6735807860262009
42,0.1,16,4,1,0.6779475982532751
43,0.1,16,4,1,0.6943231441048034
44,0.1,16,4,1,0.7041484716157205
45,0.1,16,4,1,0.7161572052401747
46,0.1,16,4,1,0.7237991266375545
47,0.1,16,4,1,0.730349344978166
48,0.1,16,4,1,0.7368995633187773
49,0.1,16,4,1,0.7521834061135371
50,0.1,16,4,1,0.7620087336244541
51,0.1,16,4,1,0.7685589519650655
52,0.1,16,4,1,0.7783842794759825
53,0.1,16,4,1,0.7947598253275109
54,0.1,16,4,1,0.8024017467248908
55,0.1,16,4,1,0.8056768558951966
56,0.1,16,4,1,0.8100436681222707
57,0.1,16,4,1,0.8187772925764192
58,0.1,16,4,1,0.8264192139737991
59,0.1,16,4,1,0.8384279475982532
60,0.1,16,4,1,0.8427947598253275
61,0.1,16,4,1,0.851528384279476
62,0.1,16,4,1,0.8558951965065502
63,0.1,16,4,1,0.8602620087336245
64,0.1,16,4,1,0.87117903930131
65,0.1,16,4,1,0.881004366812227
66,0.1,16,4,1,0.888646288209607
67,0.1,16,4,1,0.898471615720524
68,0.1,16,4,1,0.9017467248908296
69,0.1,16,4,1,0.9050218340611353
70,0.1,16,4,1,0.9082969432314411
71,0.1,16,4,1,0.9104803493449781
72,0.1,16,4,1,0.9159388646288209
73,0.1,16,4,1,0.9213973799126638
74,0.1,16,4,1,0.9246724890829694
75,0.1,16,4,1,0.9301310043668122
76,0.1,16,4,1,0.9334061135371179
77,0.1,16,4,1,0.9377729257641921
78,0.1,16,4,1,0.9410480349344978
79,0.1,16,4,1,0.9421397379912664
80,0.1,16,4,1,0.9465065502183406
81,0.1,16,4,1,0.9497816593886462
82,0.1,16,4,1,0.9541484716157205
83,0.1,16,4,1,0.9552401746724891
84,0.1,16,4,1,0.9574235807860262
85,0.1,16,4,1,0.9596069868995633
86,0.1,16,4,1,0.962882096069869
87,0.1,16,4,1,0.9650655021834061
88,0.1,16,4,1,0.9683406113537117
89,0.1,16,4,1,0.9737991266375545
90,0.1,16,4,1,0.9759825327510917
91,0.1,16,4,1,0.9781659388646288
92,0.1,16,4,1,0.9814410480349345
93,0.1,16,4,1,0.9836244541484715
94,0.1,16,4,1,0.9879912663755458
95,0.1,16,4,1,0.9912663755458515
96,0.1,16,4,1,0.9934497816593886
97,0.1,16,4,1,0.9934497816593886
98,0.1,16,4,1,0.9945414847161572
99,0.1,16,4,1,0.9989082969432315
100,0.1,16,4,1,1
1,0.3,16,4,1,0
2,0.3,16,4,1,0.075
3,0.3,16,4,1,0.136
4,0.3,16,4,1,0.191
5,0.3,16,4,1,0.263
6,0.3,16,4,1,0.303
7,0.3,16,4,1,0.33299999999999996
8,0.3,16,4,1,0.367
9,0.3,16,4,1,0.415
10,0.3,16,4,1,0.45
11,0.3,16,4,1,0.485
12,0.3,16,4,1,0.521
13,0.3,16,4,1,0.562
14,0.3,16,4,1,0.585
15,0.3,16,4,1,0.615
16,0.3,16,4,1,0.634
17,0.3,16,4,1,0.661
18,0.3,16,4,1,0.689
19,0.3,16,4,1,0.717
20,0.3,16,4,1,0.731
21,0.3,16,4,1,0.751
22,0.3,16,4,1,0.771
23,0.3,16,4,1,0.789
24,0.3,16,4,1,0.805
25,0.3,16,4,1,0.826
26,0.3,16,4,1,0.84
27,0.3,16,4,1,0.852
28,0.3,16,4,1,0.864
29,0.3,16,4,1,0.877
30,0.3,16,4,1,0.886
31,0.3,16,4,1,0.89
32,0.3,16,4,1,0.899
33,0.3,16,4,1,0.902
34,0.3,16,4,1,0.906
35,0.3,16,4,1,0.912
36,0.3,16,4,1,0.916
37,0.3,16,4,1,0.919
38,0.3,16,4,1,0.924
39,0.3,16,4,1,0.931
40,0.3,16,4,1,0.936
41,0.3,16,4,1,0.941
42,0.3,16,4,1,0.947
43,0.3,16,4,1,0.948
44,0.3,16,4,1,0.95
45,0.3,16,4,1,0.954
46,0.3,16,4,1,0.96
47,0.3,16,4,1,0.963
48,0.3,16,4,1,0.967
49,0.3,16,4,1,0.969
50,0.3,16,4,1,0.971
51,0.3,16,4,1,0.972
52,0.3,16,4,1,0.975
53,0.3,16,4,1,0.976
54,0.3,16,4,1,0.979
55,0.3,16,4,1,0.98
56,0.3,16,4,1,0.982
57,0.3,16,4,1,0.984
58,0.3,16,4,1,0.985
59,0.3,16,4,1,0.988
60,0.3,16,4,1,0.989
61,0.3,16,4,1,0.989
62,0.3,16,4,1,0.99
63,0.3,16,4,1,0.991
64,0.3,16,4,1,0.992
65,0.3,16,4,1,0.992
66,0.3,16,4,1,0.993
67,0.3,16,4,1,0.993
68,0.3,16,4,1,0.994
69,0.3,16,4,1,0.994
70,0.3,16,4,1,0.995
71,0.3,16,4,1,0.996
72,0.3,16,4,1,0.996
73,0.3,16,4,1,0.996
74,0.3,16,4,1,0.996
75,0.3,16,4,1,0.996
76,0.3,16,4,1,0.996
77,0.3,16,4,1,0.996
78,0.3,16,4,1,0.997
79,0.3,16,4,1,0.997
80,0.3,16,4,1,0.998
81,0.3,16,4,1,0.998
82,0.3,16,4,1,0.998
83,0.3,16,4,1,0.998
84,0.3,16,4,1,0.998
85,0.3,16,4,1,0.998
86,0.3,16,4,1,0.998
87,0.3,16,4,1,0.999
88,0.3,16,4,1,1
89,0.3,16,4,1,1
90,0.3,16,4,1,1
91,0.3,16,4,1,1
92,0.3,16,4,1,1
93,0.3,16,4,1,1
94,0.3,16,4,1,1
95,0.3,16,4,1,1
96,0.3,16,4,1,1
97,0.3,16,4,1,1
98,0.3,16,4,1,1
99,0.3,16,4,1,1
100,0.3,16,4,1,1
1,0.5,16,4,1,0
2,0.5,16,4,1,0.118
3,0.5,16,4,1,0.201
4,0.5,16,4,1,0.289
5,0.5,16,4,1,0.38
6,0.5,16,4,1,0.45899999999999996
7,0.5,16,4,1,0.515
8,0.5,16,4,1,0.57
9,0.5,16,4,1,0.608
10,0.5,16,4,1,0.649
11,0.5,16,4,1,0.6859999999999999
12,0.5,16,4,1,0.724
13,0.5,16,4,1,0.752
14,0.5,16,4,1,0.785
15,0.5,16,4,1,0.815
16,0.5,16,4,1,0.83
17,0.5,16,4,1,0.845
18,0.5,16,4,1,0.854
19,0.5,16,4,1,0.872
20,0.5,16,4,1,0.889
21,0.5,16,4,1,0.904
22,0.5,16,4,1,0.911
23,0.5,16,4,1,0.92
24,0.5,16,4,1,0.9299999999999999
25,0.5,16,4,1,0.9349999999999999
26,0.5,16,4,1,0.944
27,0.5,16,4,1,0.949
28,0.5,16,4,1,0.956
29,0.5,16,4,1,0.961
30,0.5,16,4,1,0.966
31,0.5,16,4,1,0.968
32,0.5,16,4,1,0.969
33,0.5,16,4,1,0.972
34,0.5,16,4,1,0.974
35,0.5,16,4,1,0.979
36,0.5,16,4,1,0.98
37,0.5,16,4,1,0.983
38,0.5,16,4,1,0.983
39,0.5,16,4,1,0.985
40,0.5,16,4,1,0.985
41,0.5,16,4,1,0.987
42,0.5,16,4,1,0.987
43,0.5,16,4,1,0.988
44,0.5,16,4,1,0.988
45,0.5,16,4,1,0.989
46,0.5,16,4,1,0.99
47,0.5,16,4,1,0.991
48,0.5,16,4,1,0.992
49,0.5,16,4,1,0.993
50,0.5,16,4,1,0.994
51,0.5,16,4,1,0.994
52,0.5,16,4,1,0.994
53,0.5,16,4,1,0.995
54,0.5,16,4,1,0.997
55,0.5,16,4,1,0.998
56,0.5,16,4,1,0.999
57,0.5,16,4,1,1
58,0.5,16,4,1,1
59,0.5,16,4,1,1
60,0.5,16,4,1,1
61,0.5,16,4,1,1
62,0.5,16,4,1,1
63,0.5,16,4,1,1
64,0.5,16,4,1,1
65,0.5,16,4,1,1
66,0.5,16,4,1,1
67,0.5,16,4,1,1
68,0.5,16,4,1,1
69,0.5,16,4,1,1
70,0.5,16,4,1,1
71,0.5,16,4,1,1
72,0.5,16,4,1,1
73,0.5,16,4,1,1
74,0.5,16,4,1,1
75,0.5,16,4,1,1
76,0.5,16,4,1,1
77,0.5,16,4,1,1
78,0.5,16,4,1,1
79,0.5,16,4,1,1
80,0.5,16,4,1,1
81,0.5,16,4,1,1
82,0.5,16,4,1,1
83,0.5,16,4,1,1
84,0.5,16,4,1,1
85,0.5,16,4,1,1
86,0.5,16,4,1,1
87,0.5,16,4,1,1
88,0.5,16,4,1,1
89,0.5,16,4,1,1
90,0.5,16,4,1,1
91,0.5,16,4,1,1
92,0.5,16,4,1,1
93,0.5,16,4,1,1
94,0.5,16,4,1,1
95,0.5,16,4,1,1
96,0.5,16,4,1,1
97,0.5,16,4,1,1
98,0.5,16,4,1,1
99,0.5,16,4,1,1
100,0.5,16,4,1,1
1,0.7,16,4,1,0
2,0.7,16,4,1,0.168
3,0.7,16,4,1,0.30800000000000005
4,0.7,16,4,1,0.394
5,0.7,16,4,1,0.466
6,0.7,16,4,1,0.545
7,0.7,16,4,1,0.618
8,0.7,16,4,1,0.687
9,0.7,16,4,1,0.734
10,0.7,16,4,1,0.768
11,0.7,16,4,1,0.81
12,0.7,16,4,1,0.838
13,0.7,16,4,1,0.866
14,0.7,16,4,1,0.887
15,0.7,16,4,1,0.909
16,0.7,16,4,1,0.921
